"Intput.file1","Input.word11","Input.word12","Input.word13","Input.word14","Input.word15","Timestamp","Input.rightAnswer1","Answer.wordchoice1","RejectionTime","WorkerId"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_036.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191317","ma3","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_036.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191320","ma1","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_037.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191323","ma3","[don't know]","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_037.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191326","ma1","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_037.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191329","ma4","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_038.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191333","ma1","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_037.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191336","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_038.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191340","ma3","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_038.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191343","ma4","[don't know]","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_038.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191347","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_039.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191350","ma3","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_039.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191353","ma1","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_040.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191356","ma3","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_039.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191359","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_039.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191401","ma4","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_040.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191405","ma1","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_040.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191408","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_040.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191411","ma4","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_041.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191419","ma1","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_042.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191422","ma1","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_041.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191426","ma4","[don't know]","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_043.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191429","ma1","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_041.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191432","ma2","[don't know]","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_041.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191436","ma3","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_042.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191439","ma4","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_042.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191443","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_043.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191447","ma4","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_044.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191450","ma1","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_043.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191454","ma2","[don't know]","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_042.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191501","ma3","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_043.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191507","ma3","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_044.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191510","ma3","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_044.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191514","ma4","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_044.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191517","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_045.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191520","ma1","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_046.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191525","ma1","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_045.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191528","ma4","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_045.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191530","ma2","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_047.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191534","ma1","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_048.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191539","ma1","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_046.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191542","ma4","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_046.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191547","ma2","[don't know]","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_045.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191550","ma3","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_047.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191553","ma4","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_046.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191556","ma3","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_047.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191600","ma3","[don't know]","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_047.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191603","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_048.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191607","ma4","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_048.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191610","ma3","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_048.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191613","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_049.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191617","ma3","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_049.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191623","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_050.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191626","ma3","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_049.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191629","ma4","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_050.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191633","ma4","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_050.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191636","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_051.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191638","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_051.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191644","ma4","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_052.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191651","ma4","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_051.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191700","ma3","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_049.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191704","ma1","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_052.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191707","ma3","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_050.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191713","ma1","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_051.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191716","ma1","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_052.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191719","ma1","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_052.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191722","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_053.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191726","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_054.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191731","ma2","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_053.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191739","ma4","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_053.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191743","ma1","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_055.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191746","ma2","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_054.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191749","ma4","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_053.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191753","ma3","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_054.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191757","ma3","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_056.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191804","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_054.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191807","ma1","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_055.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191813","ma1","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_055.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191816","ma4","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_056.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191819","ma4","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_055.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191823","ma3","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_056.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191827","ma3","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_056.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191830","ma1","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_057.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191833","ma1","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_057.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191837","ma4","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_057.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191844","ma3","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_057.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191847","ma2","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_058.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191854","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_058.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191857","ma3","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_059.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191901","ma3","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_059.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191904","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_058.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191909","ma4","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_058.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191916","ma1","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_059.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191919","ma1","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_059.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191922","ma4","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_060.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191926","ma3","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_060.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191933","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_060.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191939","ma4","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_060.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191946","ma1","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_061.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191950","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_061.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191955","ma3","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_061.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T191959","ma1","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_062.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192005","ma2","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_062.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192008","ma1","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_061.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192012","ma4","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_063.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192016","ma1","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_063.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192026","ma2","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_062.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192029","ma3","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_063.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192032","ma3","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_062.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192036","ma4","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_063.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192039","ma4","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_064.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192043","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_064.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192046","ma1","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_064.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192050","ma4","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_064.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192054","ma3","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_065.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192258","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_065.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192302","ma1","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma4_bpsczhou_snr-25_065.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192305","ma4","ma4","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_066.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192309","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_066.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192312","ma1","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_065.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192315","ma3","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_066.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192318","ma3","ma3","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma2_bpsczhou_snr-25_067.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192321","ma2","ma2","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma1_bpsczhou_snr-25_067.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192324","ma1","ma1","","czhou"
"/Users/zhaomengxuan/Documents/bubble noise/czhou-zhe_shi_ma_zi/bpsczhou/ma3_bpsczhou_snr-25_067.wav","ma1","ma2","ma3","ma4","[don't know]","20181012T192327","ma3","ma3","","czhou"
